,index,Player,G,GS,MP,FG,WS,BPM,VORP,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,HOF,all_star_appear,URL,nba_champ,all_defensive,all_star_mvp,league_mvp,scoring_champ,all_nba,finals_mvp,def_poy,stl_champ,ast_champ,trb_champ,blk_champ
326,329,Jerry Stackhouse,1049.0,601.0,32767.0,5810.0,57.099999999999994,-31.9,14.2,14157.0,1035.0,3397.0,4775.0,10760.0,5003.0,6109.0,1031.0,2302.0,3333.0,3481.0,958.0,496.0,2865.0,17658.0,0,2.0,stackje01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,330,Jerry West*,932.0,0.0,36571.0,9016.0,162.6,5.0,1.7,19032.0,0.0,0.0,9016.0,19032.0,7160.0,8801.0,30.0,86.0,5366.0,6238.0,81.0,23.0,0.0,25192.0,1,14.0,westje01,1.0,5.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0
328,331,Jim Barnett,805.0,0.0,19186.0,3611.0,35.800000000000004,-19.900000000000002,-0.5,8294.0,0.0,0.0,3611.0,8294.0,2083.0,2601.0,251.0,431.0,2438.0,2408.0,178.0,46.0,0.0,9305.0,0,0.0,barneji02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,332,Jim Chones,623.0,13.0,19125.0,3280.0,37.4,-5.700000000000001,6.5,7014.0,0.0,6.0,3280.0,7008.0,1104.0,1569.0,1402.0,3794.0,5196.0,1079.0,332.0,643.0,746.0,7664.0,0,0.0,choneji01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,333,Jim Fox,955.0,0.0,22452.0,3349.0,49.7,-2.8,2.9,7078.0,0.0,0.0,3349.0,7078.0,2207.0,2911.0,554.0,1215.0,7286.0,1482.0,151.0,79.0,0.0,8905.0,0,0.0,foxji01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,334,Jim Jackson,1201.0,873.0,39133.0,6265.0,45.2,-38.9,12.599999999999998,14757.0,1194.0,3300.0,5071.0,11457.0,2870.0,3483.0,1549.0,3983.0,5532.0,3929.0,991.0,249.0,2930.0,16594.0,0,0.0,jacksji01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,335,Jim McMillian,631.0,0.0,20227.0,3644.0,46.0,-1.5000000000000002,7.0,7557.0,0.0,0.0,3644.0,7557.0,1448.0,1741.0,639.0,1381.0,3319.0,1557.0,435.0,80.0,120.0,8736.0,0,0.0,mcmilji01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,336,Jim Paxson,967.0,371.0,25227.0,5045.0,57.8,-21.4,8.7,10555.0,103.0,456.0,4942.0,10099.0,2458.0,3093.0,534.0,1104.0,2254.0,2601.0,981.0,98.0,1183.0,12651.0,0,0.0,paxsoji01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,336,Jim Paxson,967.0,371.0,25227.0,5045.0,57.8,-21.4,8.7,10555.0,103.0,456.0,4942.0,10099.0,2458.0,3093.0,534.0,1104.0,2254.0,2601.0,981.0,98.0,1183.0,12651.0,0,0.0,paxsoji02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,337,Jim Price,724.0,0.0,18442.0,2993.0,28.499999999999996,-3.3,8.2,6738.0,0.0,0.0,2993.0,6738.0,1217.0,1484.0,558.0,1582.0,2255.0,2693.0,1077.0,179.0,450.0,7203.0,0,1.0,priceji01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,338,Jim Washington,938.0,0.0,27208.0,3837.0,45.9,-16.1,0.6000000000000001,8544.0,0.0,0.0,3837.0,8544.0,1980.0,2774.0,428.0,1088.0,7763.0,1362.0,117.0,126.0,0.0,9654.0,0,0.0,washiji01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,339,Jimmy Walker,773.0,0.0,26548.0,5206.0,47.800000000000004,-14.2,0.9,11279.0,0.0,0.0,5206.0,11279.0,2680.0,3236.0,178.0,646.0,2064.0,2736.0,334.0,45.0,0.0,13092.0,0,2.0,walkeji01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,342,Joe Caldwell,547.0,0.0,15731.0,3369.0,27.199999999999996,0.0,0.0,7382.0,0.0,0.0,3369.0,7382.0,1390.0,2163.0,0.0,0.0,2803.0,1383.0,0.0,0.0,0.0,8128.0,0,4.0,caldwjo01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,343,Joe Dumars*,1018.0,944.0,35139.0,5994.0,86.2,1.5999999999999996,19.2,13026.0,990.0,2592.0,5004.0,10434.0,3423.0,4059.0,671.0,1532.0,2203.0,4612.0,902.0,83.0,2084.0,16401.0,1,6.0,dumarjo01,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
340,344,Joe Graboski,800.0,0.0,22665.0,3379.0,24.799999999999997,0.0,0.0,9606.0,0.0,0.0,3379.0,9606.0,2397.0,3398.0,0.0,0.0,5999.0,1484.0,0.0,0.0,0.0,9155.0,0,0.0,grabojo01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,345,Joe Johnson,1379.0,1228.0,47648.0,8304.0,87.7,3.200000000000001,27.699999999999996,18802.0,2096.0,5629.0,6208.0,13173.0,2902.0,3618.0,1177.0,4258.0,5435.0,5415.0,1173.0,277.0,2632.0,21606.0,0,7.0,johnsjo02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,346,Joe Meriweather,747.0,119.0,16500.0,2412.0,29.900000000000002,-13.499999999999998,4.1000000000000005,4744.0,1.0,3.0,2411.0,4741.0,1224.0,1785.0,1428.0,2745.0,4173.0,682.0,351.0,904.0,867.0,6049.0,0,0.0,meriwjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,347,Joe Smith,1324.0,727.0,33766.0,5474.0,72.20000000000002,-71.3,5.100000000000001,12061.0,33.0,149.0,5441.0,11912.0,3095.0,3929.0,3030.0,5101.0,8131.0,1264.0,756.0,1037.0,1625.0,14076.0,0,0.0,smithjo02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,348,John Block,724.0,0.0,17296.0,3142.0,40.1,-14.7,1.0,7219.0,0.0,0.0,3142.0,7219.0,2336.0,2992.0,267.0,588.0,4759.0,969.0,153.0,99.0,0.0,8620.0,0,1.0,blockjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,349,John Drew,739.0,104.0,21828.0,5481.0,68.89999999999999,8.200000000000003,17.8,11658.0,10.0,57.0,5471.0,11601.0,4319.0,5774.0,2158.0,2930.0,5088.0,1224.0,1004.0,193.0,1402.0,15291.0,0,2.0,drewjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,350,John Havlicek*,1270.0,0.0,46471.0,10513.0,131.70000000000002,6.7,12.4,23930.0,0.0,0.0,10513.0,23930.0,5369.0,6589.0,610.0,1389.0,8007.0,6114.0,476.0,117.0,204.0,26395.0,1,13.0,havlijo01,8.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
347,351,John Johnson,1022.0,1.0,29201.0,5233.0,41.50000000000001,-25.900000000000002,7.000000000000001,11775.0,0.0,1.0,5233.0,11774.0,2303.0,2965.0,1217.0,2567.0,5420.0,3713.0,587.0,290.0,1086.0,12769.0,0,2.0,johnsjo01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,352,John Long,961.0,433.0,23599.0,5255.0,32.300000000000004,-45.2,0.49999999999999956,11288.0,109.0,334.0,5146.0,10954.0,1884.0,2180.0,1016.0,1553.0,2569.0,1818.0,941.0,183.0,1612.0,12503.0,0,0.0,longjo01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,353,John Lucas,1170.0,274.0,28483.0,4359.0,57.099999999999994,-57.699999999999996,9.500000000000004,9881.0,407.0,1280.0,3952.0,8601.0,1973.0,2545.0,547.0,1841.0,2388.0,6816.0,1361.0,75.0,1931.0,11098.0,0,0.0,lucasjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,354,John Mengelt,715.0,0.0,14435.0,2738.0,31.9,-38.5,-0.30000000000000004,5698.0,0.0,6.0,2738.0,5692.0,1509.0,1868.0,203.0,689.0,1402.0,1482.0,324.0,28.0,280.0,6985.0,0,0.0,mengejo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,355,John Salmons,1133.0,567.0,31181.0,4110.0,48.300000000000004,-21.099999999999998,9.299999999999999,9476.0,1033.0,2760.0,3077.0,6716.0,2133.0,2646.0,549.0,2820.0,3369.0,2802.0,985.0,308.0,1527.0,11386.0,0,0.0,salmojo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,356,John Shumate,562.0,0.0,15801.0,2379.0,42.7,-21.299999999999997,10.6,4586.0,0.0,2.0,2379.0,4584.0,1966.0,2702.0,1047.0,3028.0,4075.0,989.0,556.0,364.0,730.0,6724.0,0,0.0,shumajo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,357,John Starks,903.0,450.0,24704.0,4156.0,50.6,-6.600000000000001,15.799999999999999,10132.0,1281.0,3762.0,2875.0,6370.0,1751.0,2270.0,427.0,1803.0,2230.0,3266.0,993.0,110.0,1600.0,11344.0,0,1.0,starkjo01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,358,John Stockton*,1504.0,1300.0,47764.0,7039.0,207.6,60.2,65.9,13658.0,845.0,2203.0,6194.0,11455.0,4788.0,5796.0,966.0,3085.0,4051.0,15806.0,3265.0,315.0,4244.0,19711.0,1,10.0,stockjo01,0.0,5.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,9.0,0.0,0.0
355,359,John Tresvant,926.0,0.0,21236.0,3333.0,40.89999999999999,0.0,0.0,7374.0,0.0,0.0,3333.0,7374.0,2224.0,3236.0,0.0,0.0,6112.0,1402.0,0.0,0.0,0.0,8890.0,0,0.0,tresvjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,360,John Wall,500.0,488.0,18031.0,3417.0,40.400000000000006,17.1,20.3,7888.0,426.0,1327.0,2991.0,6561.0,2159.0,2728.0,292.0,1925.0,2217.0,4610.0,870.0,322.0,1913.0,9419.0,0,5.0,walljo01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,361,Johnny Davis,816.0,219.0,22214.0,3847.0,40.39999999999999,-27.5,0.8999999999999997,8602.0,36.0,200.0,3811.0,8402.0,2397.0,2915.0,568.0,992.0,1560.0,3585.0,720.0,120.0,1476.0,10127.0,0,0.0,davisjo01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,362,Johnny Egan,916.0,0.0,19242.0,2749.0,31.000000000000004,0.0,0.0,6377.0,0.0,0.0,2749.0,6377.0,1751.0,2189.0,0.0,0.0,1731.0,2845.0,0.0,0.0,0.0,7249.0,0,0.0,eganjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,363,Johnny Green,1213.0,0.0,27709.0,5641.0,66.1,0.0,0.0,11435.0,0.0,0.0,5641.0,11435.0,2676.0,4909.0,0.0,0.0,10273.0,1636.0,0.0,0.0,0.0,13958.0,0,4.0,greenjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,364,Johnny Newman,1240.0,530.0,30132.0,4769.0,53.8,-28.2,5.2,10335.0,624.0,1876.0,4145.0,8459.0,3410.0,4209.0,1036.0,1680.0,2716.0,1760.0,1133.0,273.0,1746.0,13572.0,0,0.0,newmajo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,365,Jon McGlocklin,792.0,0.0,20930.0,4001.0,47.199999999999996,-13.8,-1.5,8174.0,0.0,0.0,4001.0,8174.0,1167.0,1381.0,61.0,214.0,1928.0,2280.0,102.0,13.0,0.0,9169.0,0,1.0,mcglojo01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,367,Josh Howard,542.0,415.0,16268.0,2916.0,39.0,-14.399999999999999,9.899999999999999,6549.0,365.0,1115.0,2551.0,5434.0,1519.0,1969.0,876.0,2135.0,3011.0,865.0,556.0,287.0,769.0,7716.0,0,1.0,howarjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,368,Josh Smith,1029.0,814.0,32168.0,5629.0,53.400000000000006,19.4,31.499999999999996,12579.0,563.0,1949.0,5066.0,10630.0,2532.0,4070.0,1917.0,5454.0,7371.0,3156.0,1204.0,1876.0,2480.0,14353.0,0,0.0,smithjo03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,369,Jrue Holiday,504.0,431.0,16257.0,2847.0,26.5,7.5,11.999999999999998,6458.0,567.0,1551.0,2280.0,4907.0,930.0,1180.0,403.0,1397.0,1800.0,3147.0,732.0,197.0,1358.0,7191.0,0,1.0,holidjr01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,370,Julius Erving*,836.0,442.0,28677.0,7237.0,106.1,54.8,51.599999999999994,14276.0,46.0,176.0,7191.0,14100.0,3844.0,4950.0,2067.0,3534.0,5601.0,3224.0,1508.0,1293.0,2323.0,18364.0,1,16.0,ervinju01,1.0,1.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
366,371,Junior Bridgeman,849.0,52.0,21257.0,4801.0,45.0,-15.5,5.6,10099.0,40.0,164.0,4761.0,9935.0,1875.0,2216.0,910.0,2085.0,2995.0,2066.0,685.0,220.0,1169.0,11517.0,0,0.0,bridgju01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,372,Juwan Howard,1412.0,1055.0,42735.0,7663.0,69.5,-44.1,12.0,16320.0,6.0,55.0,7657.0,16265.0,3647.0,4774.0,2772.0,5916.0,8688.0,3082.0,946.0,402.0,2889.0,18979.0,0,1.0,howarju01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
368,373,Kareem Abdul-Jabbar*,1560.0,625.0,57446.0,15837.0,273.3,85.3,85.89999999999998,28307.0,1.0,18.0,15836.0,28289.0,6712.0,9304.0,2975.0,9394.0,17440.0,5660.0,1160.0,3189.0,2527.0,38387.0,1,19.0,abdulka01,6.0,11.0,0.0,6.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,4.0
369,374,Karl Malone*,1476.0,1471.0,54852.0,13528.0,234.60000000000002,100.10000000000001,102.6,26210.0,85.0,310.0,13443.0,25900.0,9787.0,13188.0,3562.0,11406.0,14968.0,5248.0,2085.0,1145.0,4524.0,36928.0,1,14.0,malonka01,0.0,4.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
370,375,Keith Erickson,766.0,0.0,18841.0,3014.0,25.2,-3.8,2.0,6926.0,0.0,0.0,3014.0,6926.0,1223.0,1591.0,306.0,827.0,3449.0,1991.0,222.0,45.0,0.0,7251.0,0,0.0,erickke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,377,Kelly Tripucka,707.0,575.0,20959.0,4434.0,44.4,-0.5000000000000002,11.299999999999999,9380.0,168.0,465.0,4266.0,8915.0,3106.0,3660.0,937.0,1766.0,2703.0,2090.0,678.0,137.0,1697.0,12142.0,0,2.0,tripuke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,378,Ken Norman,646.0,441.0,18992.0,3737.0,27.099999999999998,-16.799999999999997,6.3999999999999995,7695.0,231.0,741.0,3506.0,6954.0,1012.0,1786.0,1352.0,2597.0,3949.0,1355.0,517.0,431.0,1173.0,8717.0,0,0.0,normake01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,379,Kendall Gill,1013.0,837.0,31164.0,5314.0,51.20000000000001,-0.30000000000000054,18.4,12196.0,341.0,1130.0,4973.0,11066.0,2601.0,3443.0,1346.0,2888.0,4234.0,3205.0,1583.0,456.0,1865.0,13570.0,0,0.0,gillke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,380,Kenny Anderson,1092.0,835.0,31948.0,4867.0,75.39999999999999,-18.700000000000003,21.0,11603.0,703.0,2016.0,4164.0,9587.0,2723.0,3459.0,827.0,2410.0,3237.0,6417.0,1547.0,131.0,2182.0,13160.0,0,1.0,anderke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,381,Kenny Carr,827.0,283.0,20931.0,3783.0,40.2,-33.5,4.5,7458.0,4.0,52.0,3779.0,7406.0,2067.0,3044.0,1872.0,4246.0,6118.0,1086.0,614.0,370.0,1744.0,9637.0,0,0.0,carrke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,382,Kenny Sears,606.0,0.0,16064.0,2626.0,59.49999999999999,0.0,0.0,5724.0,0.0,0.0,2626.0,5724.0,2556.0,3105.0,0.0,0.0,4348.0,938.0,0.0,0.0,0.0,7808.0,0,2.0,searske01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,383,Kenny Smith,864.0,704.0,25399.0,4006.0,50.30000000000001,-37.8,3.3,8402.0,749.0,1883.0,3257.0,6519.0,1879.0,2267.0,303.0,1352.0,1655.0,4634.0,857.0,73.0,1889.0,10640.0,0,0.0,smithke01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,384,Kenny Thomas,771.0,506.0,21451.0,2936.0,40.10000000000001,-15.399999999999999,8.299999999999999,6306.0,60.0,247.0,2876.0,6059.0,1519.0,2139.0,1816.0,3589.0,5405.0,1239.0,656.0,321.0,1301.0,7451.0,0,0.0,thomake01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,385,Kent Benson,753.0,233.0,17610.0,2877.0,36.800000000000004,1.8999999999999995,12.499999999999998,5842.0,8.0,39.0,2869.0,5803.0,1104.0,1468.0,1342.0,2992.0,4334.0,1381.0,678.0,678.0,1226.0,6866.0,0,0.0,bensoke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,386,Kenyon Martin,757.0,667.0,23134.0,3875.0,48.40000000000001,-3.1999999999999993,15.499999999999998,8031.0,66.0,282.0,3809.0,7749.0,1509.0,2398.0,1312.0,3847.0,5159.0,1439.0,893.0,864.0,1318.0,9325.0,0,1.0,martike01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,387,Kerry Kittles,507.0,455.0,16929.0,2779.0,45.00000000000001,10.5,16.9,6337.0,694.0,1838.0,2085.0,4499.0,913.0,1171.0,513.0,1470.0,1983.0,1295.0,811.0,221.0,621.0,7165.0,0,0.0,kittlke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,388,Kevin Duckworth,749.0,528.0,18337.0,3346.0,25.8,-61.5,-7.8999999999999995,7143.0,5.0,25.0,3341.0,7118.0,1740.0,2373.0,1445.0,2723.0,4168.0,627.0,350.0,337.0,1315.0,8437.0,0,2.0,duckwke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,389,Kevin Durant,703.0,703.0,26278.0,6463.0,119.9,52.1,46.9,13254.0,1260.0,3321.0,5203.0,9933.0,4935.0,5596.0,553.0,4478.0,5031.0,2663.0,840.0,738.0,2221.0,19121.0,0,10.0,duranke01,2.0,0.0,2.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
384,390,Kevin Edwards,643.0,307.0,15819.0,2707.0,12.7,-32.9,1.3000000000000003,6424.0,182.0,540.0,2525.0,5884.0,1150.0,1430.0,536.0,1171.0,1707.0,1648.0,851.0,198.0,1168.0,6746.0,0,0.0,edwarke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,391,Kevin Gamble,714.0,283.0,15833.0,2714.0,35.1,-16.299999999999997,7.599999999999999,5485.0,272.0,748.0,2442.0,4737.0,840.0,1038.0,391.0,1179.0,1570.0,1400.0,505.0,184.0,630.0,6540.0,0,0.0,gamblke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,392,Kevin Garnett,1509.0,1472.0,51370.0,10648.0,193.39999999999998,96.29999999999998,94.5,21448.0,175.0,639.0,10473.0,20809.0,4923.0,6235.0,3257.0,11716.0,14973.0,5522.0,1905.0,2054.0,3225.0,26394.0,0,15.0,garneke01,1.0,12.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,4.0,0.0
387,393,Kevin Grevey,672.0,82.0,15246.0,2915.0,26.400000000000002,-24.900000000000002,1.2,6670.0,145.0,434.0,2770.0,6236.0,1389.0,1701.0,590.0,1004.0,1594.0,1247.0,392.0,112.0,748.0,7364.0,0,0.0,greveke01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,394,Kevin Johnson,815.0,651.0,26978.0,4787.0,97.0,19.0,28.7,9756.0,165.0,548.0,4622.0,9208.0,4120.0,4902.0,523.0,2072.0,2595.0,7148.0,1185.0,200.0,2404.0,13859.0,0,3.0,johnske02,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
389,395,Kevin Loughery,897.0,0.0,25438.0,5054.0,32.9,0.0,0.0,12269.0,0.0,0.0,5054.0,12269.0,3010.0,3759.0,0.0,0.0,2575.0,3181.0,0.0,0.0,0.0,13118.0,0,0.0,loughke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,396,Kevin Love,576.0,494.0,18774.0,3510.0,70.60000000000001,21.5,23.5,7934.0,887.0,2435.0,2623.0,5499.0,2686.0,3276.0,1784.0,4828.0,6612.0,1368.0,404.0,275.0,1139.0,10593.0,0,5.0,loveke01,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
391,397,Kevin Martin,815.0,560.0,24287.0,4292.0,66.7,-16.299999999999997,11.100000000000001,9909.0,1260.0,3315.0,3032.0,6594.0,4012.0,4603.0,444.0,2108.0,2552.0,1521.0,715.0,87.0,1346.0,13856.0,0,0.0,martike02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,398,Kevin McHale*,971.0,400.0,30118.0,6830.0,113.1,27.9,33.99999999999999,12334.0,41.0,157.0,6789.0,12177.0,3634.0,4554.0,2358.0,4764.0,7122.0,1670.0,344.0,1690.0,1893.0,17335.0,1,7.0,mchalke01,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,399,Kevin Porter,741.0,0.0,21920.0,3689.0,40.199999999999996,-22.8,3.6000000000000014,7672.0,3.0,16.0,3686.0,7656.0,1498.0,2021.0,406.0,915.0,1393.0,6151.0,953.0,87.0,1493.0,8879.0,0,0.0,porteke01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
394,400,Kevin Willis,1644.0,1036.0,44717.0,8197.0,90.9,-81.79999999999998,-0.9000000000000006,16989.0,45.0,220.0,8152.0,16769.0,3484.0,4884.0,4744.0,9059.0,13803.0,1517.0,1107.0,879.0,2930.0,19923.0,0,1.0,willike02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
395,401,Kiki Vandeweghe,855.0,549.0,25455.0,6339.0,77.6,-18.599999999999998,11.600000000000001,12125.0,237.0,640.0,6102.0,11485.0,3564.0,4086.0,919.0,1937.0,2856.0,1737.0,487.0,254.0,1351.0,16479.0,0,2.0,vandeki01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,402,Kirk Hinrich,997.0,723.0,29803.0,3830.0,56.1,-16.6,14.6,9274.0,1271.0,3372.0,2559.0,5902.0,1537.0,1912.0,339.0,2489.0,2828.0,4606.0,1062.0,262.0,1768.0,10468.0,0,0.0,hinriki01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,403,Klay Thompson,464.0,427.0,15182.0,3282.0,36.6,2.4,9.6,7243.0,1328.0,3171.0,1954.0,4072.0,962.0,1128.0,205.0,1349.0,1554.0,1045.0,422.0,251.0,810.0,8854.0,0,5.0,thompkl01,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
398,404,Kobe Bryant,1346.0,1198.0,48637.0,11719.0,172.59999999999997,58.09999999999999,72.3,26200.0,1827.0,5546.0,9892.0,20654.0,8378.0,10011.0,1499.0,5548.0,7047.0,6306.0,1944.0,640.0,4010.0,33643.0,0,18.0,bryanko01,5.0,12.0,4.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
399,405,Kris Humphries,922.0,220.0,16288.0,2379.0,33.800000000000004,-50.0,-1.0000000000000007,5189.0,89.0,297.0,2290.0,4892.0,1333.0,1900.0,1564.0,3346.0,4910.0,624.0,378.0,525.0,795.0,6180.0,0,0.0,humphkr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,406,Kurt Thomas,1180.0,698.0,28744.0,4031.0,68.49999999999999,-21.100000000000005,14.3,8290.0,9.0,33.0,4022.0,8257.0,1345.0,1781.0,2052.0,5783.0,7835.0,1271.0,780.0,898.0,1287.0,9416.0,0,0.0,thomaku01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,407,Kyle Korver,1173.0,440.0,30800.0,4048.0,73.09999999999998,9.200000000000001,21.9,9107.0,2322.0,5409.0,1726.0,3698.0,1295.0,1465.0,342.0,3212.0,3554.0,2088.0,798.0,402.0,1272.0,11713.0,0,1.0,korveky01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,408,Kyle Lowry,790.0,498.0,23737.0,3462.0,73.4,36.1,32.0,8146.0,1162.0,3219.0,2300.0,4927.0,2660.0,3329.0,623.0,2476.0,3099.0,4398.0,1049.0,208.0,1699.0,10746.0,0,5.0,lowryky01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
